CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
2687-GRSYRT-YRW,4,3,Male,33,14,Sales,Yes,4,No,82000.00,6.9,3.745596,1.912404,No,Married,2,5,0,0,0,1,2,Lease,Foreign,58400.00,30,No,Yes,AMEX,8,9,3281.90,No,21,13.35,81.70,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,Yes,15,Yes,No,Yes,No,Yes
9184-ABVZGX-Z4V,2,1,Male,65,17,Sales,Yes,7,No,91000.00,0.3,0.094731,0.178269,No,Unmarried,1,0,0,0,0,1,1,Lease,Domestic,53900.00,17,Yes,Yes,AMEX,36,11,4517.30,Yes,68,66.00,1487.15,Yes,55.95,3887.20,Yes,Yes,84.85,5602.90,Yes,Yes,Yes,4,Yes,No,No,No,Yes,17,Yes,No,Yes,Yes,Yes
9891-ZXATIA-55Z,3,2,Male,38,16,Labor,No,10,No,74000.00,4.7,0.699078,2.778922,No,Married,2,0,0,0,0,1,5,Own,Foreign,36500.00,27,Yes,Yes,AMEX,15,9,7489.50,Yes,36,42.30,521.90,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,Yes,No,No,No,No,18,No,Yes,No,No,No
6246-WBWHHS-GFB,4,3,Female,34,15,Sales,No,3,No,46000.00,2.1,0.358386,0.607614,No,Unmarried,2,2,2,0,0,1,3,Own,Domestic,17500.00,28,No,Yes,AMEX,14,6,1416.30,Yes,31,32.40,354.45,No,0.00,0.00,No,No,0.00,0.00,No,No,No,Yes,Yes,Yes,Yes,Yes,No,20,Yes,Yes,Yes,No,No
2212-AOYDMW-0ZV,2,2,Male,78,20,Professional,Yes,13,Yes,14000.00,8.2,0.307664,0.840336,No,Married,2,4,0,0,0,1,2,Lease,Domestic,8000.00,25,No,No,Disc,39,9,2428.10,No,72,107.40,2537.20,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,Yes,Yes,No,No,Yes,No,16,Yes,No,No,No,Yes
8268-VLELYK-IJK,5,3,Female,47,10,Service,No,17,No,68000.00,22,5.40056,9.55944,Yes,Unmarried,1,0,0,0,0,1,4,Own,Foreign,40500.00,26,No,No,Visa,16,16,5288.10,No,28,23.85,213.90,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,15,No,No,No,No,No
6023-TINSQC-7T4,3,3,Female,60,19,Labor,No,22,No,101000.00,7.2,1.498032,5.773968,No,Married,2,2,0,1,1,0,2,Own,Domestic,39700.00,30,Yes,Yes,AMEX,12,9,12608.30,Yes,14,30.30,121.55,Yes,39.05,494.80,Yes,Yes,22.65,271.75,Yes,Yes,Yes,4,No,Yes,Yes,Yes,Yes,17,Yes,No,No,Yes,No
2332-AAKERL-PNS,3,4,Female,61,17,Professional,No,7,No,121000.00,9.1,4.085081,6.925919,No,Married,2,5,0,2,3,1,2,Own,Domestic,67700.00,28,Yes,Yes,Visa,31,13,2963.30,No,60,28.50,540.00,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,No,Yes,No,19,No,No,No,No,Yes
8888-ERPHEF-H3V,4,5,Female,77,11,Service,No,23,Yes,19000.00,15.3,0.866286,2.040714,No,Unmarried,1,8,0,0,0,0,2,Lease,Domestic,9800.00,30,No,Yes,Mast,13,5,914.00,No,32,15.15,150.00,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,29,No,No,No,No,Yes
0213-HSPXOI-LYR,5,5,Female,21,16,Crafts,No,0,No,30000.00,13.5,1.22715,2.82285,Yes,Married,4,0,0,0,0,1,2,Own,Foreign,9900.00,31,No,Yes,Disc,4,17,5459.20,Yes,10,14.10,52.35,Yes,24.70,190.85,No,No,0.00,0.00,No,No,No,2,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No
9095-NXHCNI-HXG,3,3,Female,31,19,Professional,No,1,No,43000.00,2.1,0.706146,0.196854,Yes,Unmarried,3,4,0,0,0,0,3,Own,Foreign,28500.00,37,No,No,Disc,1,10,3089.60,No,2,12.90,6.30,Yes,32.85,42.85,Yes,Yes,28.75,22.30,No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,16,Yes,Yes,Yes,No,No
4115-RQKQTM-RXB,1,4,Male,74,11,Professional,No,26,Yes,18000.00,1.4,0.054432,0.197568,No,Unmarried,1,7,0,0,0,0,7,Lease,Domestic,11000.00,32,Yes,No,Othe,23,8,2416.70,No,50,44.40,708.25,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,Yes,No,Yes,Yes,24,No,No,No,No,Yes
4730-MCQYEE-7XQ,4,2,Female,27,20,Sales,No,0,No,42000.00,16.4,1.370712,5.517288,No,Married,4,2,0,2,0,0,2,Own,Domestic,17800.00,27,No,Yes,Disc,9,12,3884.40,Yes,41,46.95,580.35,Yes,49.00,2046.80,Yes,Yes,49.25,2032.40,Yes,Yes,Yes,4,Yes,Yes,No,Yes,Yes,20,Yes,Yes,Yes,No,Yes
4048-TDAQGT-9Y6,1,2,Male,64,10,Labor,No,36,No,327000.00,11.7,15.533154,22.725846,No,Married,2,0,0,0,0,0,2,Own,Domestic,85800.00,23,No,Yes,AMEX,40,9,7848.10,No,72,302.10,7400.85,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,16,Yes,No,No,No,Yes
4336-AZJUON-KO0,5,4,Male,72,18,Professional,No,9,No,30000.00,6.9,0.17595,1.89405,No,Married,2,3,0,0,0,1,2,Own,Domestic,12800.00,20,No,Yes,Visa,13,6,887.80,No,40,37.20,507.25,No,0.00,0.00,No,No,0.00,0.00,Yes,No,Yes,2,Yes,No,Yes,Yes,No,24,Yes,Yes,No,Yes,Yes
5495-XNMJLP-GBP,4,4,Male,66,16,Professional,No,21,Yes,96000.00,15.6,8.326656,6.649344,No,Married,2,0,0,0,0,1,2,Own,Foreign,44100.00,31,No,Yes,Visa,38,13,4206.30,No,70,73.65,1858.25,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,22,Yes,No,Yes,No,Yes
9844-JTMVSQ-J5G,3,2,Male,55,16,Crafts,No,29,No,143000.00,10.9,9.66394,5.92306,No,Unmarried,1,0,0,0,0,1,5,Own,Domestic,94800.00,23,No,Yes,AMEX,37,11,9955.00,No,69,55.50,1286.10,Yes,54.40,3676.20,Yes,No,0.00,0.00,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,No,Yes,Yes
6960-IEHYJM-SCB,5,1,Female,20,15,Sales,No,0,No,25000.00,6.8,0.9061,0.7939,Yes,Unmarried,1,0,0,0,0,0,2,Own,Domestic,14700.00,32,No,No,Disc,2,5,993.40,Yes,7,10.95,29.10,Yes,35.95,210.55,Yes,Yes,30.80,186.00,Yes,Yes,Yes,2,No,Yes,Yes,Yes,Yes,33,Yes,Yes,Yes,Yes,No
2566-HGSGRK-ROU,3,1,Male,59,18,Sales,No,7,No,68000.00,6.5,2.14812,2.27188,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign,34200.00,18,No,No,Disc,20,8,6026.70,No,56,59.85,1154.15,Yes,61.90,3395.00,Yes,Yes,74.80,4242.60,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,19,Yes,No,Yes,Yes,Yes
7164-HJCLUK-29N,3,2,Female,69,8,Professional,Yes,16,No,78000.00,12.7,6.68655,3.21945,No,Married,2,2,1,1,0,0,0,-1,-1,-1000.00,23,No,Yes,Disc,40,10,3649.40,No,72,140.10,3491.90,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,16,No,No,No,Yes,Yes
5052-NKTQMH-BKA,1,2,Female,43,13,Sales,No,2,No,38000.00,6.5,0.45448,2.01552,No,Unmarried,1,0,0,0,0,1,3,Own,Foreign,18200.00,24,No,No,Mast,9,6,1312.10,Yes,17,19.80,114.15,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,16,Yes,Yes,Yes,No,No
8802-ZPAEGX-52Q,3,1,Male,62,15,,No,7,No,56000.00,27.7,2.450896,13.061104,No,Married,3,0,0,0,0,0,2,Own,Domestic,18000.00,21,No,Yes,Disc,27,10,4055.30,No,54,31.35,553.75,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,17,No,No,Yes,No,Yes
0309-KOSUPM-CSV,5,2,Male,32,14,Professional,No,5,No,65000.00,14.1,4.133415,5.031585,Yes,Unmarried,1,1,1,0,0,1,2,Own,Domestic,36700.00,27,No,Yes,Mast,7,12,3523.50,No,10,11.10,29.90,Yes,32.95,261.20,No,No,0.00,0.00,No,No,No,3,No,No,Yes,No,Yes,20,Yes,Yes,Yes,No,No
8514-TCRHWV-DPM,3,1,Male,78,10,Crafts,No,28,Yes,17000.00,20.8,0.625872,2.910128,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic,9600.00,25,Yes,No,Visa,8,12,2700.40,No,26,46.05,378.70,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,16,No,No,No,No,No
7441-RFDNVF-7SP,3,3,Male,64,15,Professional,No,11,No,62000.00,17.5,0.42315,10.42685,No,Married,2,0,0,0,0,1,3,Own,Domestic,31900.00,25,Yes,Yes,AMEX,39,8,5054.50,No,72,220.65,5166.20,Yes,44.55,3259.85,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,16,Yes,No,Yes,No,Yes
1150-ESKSKG-FRM,1,1,Male,75,11,Sales,No,11,Yes,11000.00,8,0.22616,0.65384,No,Unmarried,1,0,0,0,0,0,1,Own,Foreign,5700.00,29,No,No,Visa,14,18,3346.80,No,42,34.35,457.40,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,21,No,No,No,No,No
7196-SOFWOP-3K6,1,1,Male,74,19,Professional,Yes,20,Yes,108000.00,9.3,4.549932,5.494068,No,Married,2,5,0,0,0,1,1,Own,Foreign,39800.00,27,No,Yes,Disc,35,15,6840.90,No,69,67.95,1550.10,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,2,Yes,No,No,Yes,Yes,23,Yes,Yes,Yes,No,Yes
9083-WGKZAH-8XR,2,2,Female,20,15,Sales,No,0,No,19000.00,7.6,0.280136,1.163864,Yes,Unmarried,1,4,0,0,0,1,2,Own,Domestic,7600.00,24,No,Yes,Disc,1,8,1331.40,Yes,1,6.30,2.10,Yes,25.55,25.55,No,No,0.00,0.00,No,No,Yes,3,No,No,No,No,Yes,27,Yes,Yes,Yes,No,No
8552-ZQJYEJ-BW1,3,4,Male,65,15,Sales,No,6,Yes,26000.00,11.1,0.70707,2.17893,No,Unmarried,1,7,0,0,0,1,1,Own,Domestic,15200.00,26,Yes,No,Visa,37,11,2765.60,Yes,70,204.30,4632.00,Yes,35.80,2430.95,Yes,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,No,12,Yes,Yes,Yes,No,Yes
3686-HKVHPL-GU6,1,5,Female,66,16,Sales,No,3,No,21000.00,21.2,1.709568,2.742432,Yes,Unmarried,1,0,0,0,0,1,0,-1,-1,-1000.00,25,No,No,Othe,28,11,2703.00,Yes,62,30.60,625.05,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,Yes,No,No,No,27,No,No,Yes,No,Yes
4923-DBKSJV-D3H,4,2,Female,45,19,Service,No,10,No,82000.00,7,1.90568,3.83432,No,Married,2,0,0,0,0,0,2,Own,Foreign,50500.00,19,No,Yes,Visa,8,12,4505.50,Yes,14,6.75,24.65,Yes,31.35,438.25,Yes,No,0.00,0.00,No,No,Yes,4,No,No,No,Yes,No,20,Yes,Yes,Yes,Yes,No
4588-ODXEGS-UGY,2,1,Female,44,13,Crafts,Yes,13,No,60000.00,12.5,2.2125,5.2875,No,Married,2,3,0,0,0,1,2,Own,Domestic,35500.00,12,Yes,Yes,Mast,26,11,4015.30,Yes,70,96.90,2239.45,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,Yes,Yes,No,No,20,No,Yes,No,No,Yes
2689-VYLAYC-OSJ,5,3,Female,59,11,Labor,Yes,21,No,100000.00,5.9,1.8644,4.0356,No,Unmarried,1,6,0,1,0,1,3,Own,Domestic,57100.00,21,No,Yes,Visa,30,10,2967.70,No,63,60.00,1292.85,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,18,No,No,No,No,Yes
1086-IKBULJ-52W,1,3,Female,38,15,Professional,No,8,No,81000.00,10.9,4.32621,4.50279,No,Married,2,0,0,0,0,1,1,Own,Foreign,30600.00,28,Yes,No,Disc,1,7,5691.70,No,1,4.20,1.40,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,15,No,Yes,No,No,No
3149-SOXJIB-AZ6,2,3,Male,65,13,Service,Yes,9,No,34000.00,17.3,2.517496,3.364504,No,Unmarried,1,1,1,0,0,0,3,Own,Domestic,15200.00,20,No,No,AMEX,17,16,12027.40,Yes,36,19.20,241.75,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,2,Yes,No,Yes,Yes,No,23,Yes,No,Yes,No,No
0198-MUHWOZ-918,1,1,Female,26,15,Sales,No,1,No,23000.00,10.3,0.61594,1.75306,Yes,Unmarried,1,5,0,0,0,0,2,Own,Foreign,14800.00,19,Yes,No,Mast,5,12,3796.10,Yes,8,15.45,58.40,No,0.00,0.00,No,No,0.00,0.00,No,No,No,2,No,No,No,No,No,14,Yes,Yes,No,No,No
4487-UIOHOC-Y6X,1,3,Male,70,16,Professional,No,11,No,107000.00,14.1,1.191873,13.895127,No,Unmarried,1,3,2,0,0,0,1,Own,Domestic,54200.00,30,No,No,Othe,25,7,1895.90,No,56,38.25,760.40,No,0.00,0.00,No,No,0.00,0.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,24,Yes,Yes,No,No,Yes
3319-BOOXCD-PSQ,5,5,Female,65,18,Professional,No,17,No,66000.00,6.9,2.609442,1.944558,No,Married,2,0,0,0,0,1,3,Own,Foreign,31500.00,36,No,Yes,Disc,25,11,2351.70,No,65,67.50,1397.15,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,2,No,Yes,No,No,No,21,Yes,Yes,No,No,Yes
3630-CTGBIF-YIX,5,5,Female,61,9,Professional,Yes,31,No,107000.00,3.6,1.88748,1.96452,No,Unmarried,3,4,0,0,0,0,2,Own,Domestic,44100.00,27,No,No,AMEX,29,7,6242.20,No,63,34.80,695.80,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,Yes,Yes,Yes,No,22,No,No,Yes,No,Yes
2594-FSOPWS-H02,3,4,Male,63,13,Sales,No,3,No,69000.00,3.5,1.335495,1.079505,No,Unmarried,1,1,0,0,0,1,4,Own,Foreign,53200.00,22,Yes,Yes,Disc,19,11,6711.30,Yes,45,23.40,346.95,Yes,28.60,1210.00,Yes,No,0.00,0.00,No,No,No,3,No,No,No,No,No,18,Yes,No,Yes,No,Yes
3335-MFSNGA-J31,1,4,Female,70,11,Service,No,29,No,224000.00,2.6,1.36864,4.45536,No,Unmarried,1,2,2,0,0,1,0,-1,-1,-1000.00,19,Yes,No,AMEX,37,12,7028.20,Yes,71,86.40,2049.45,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,16,No,No,No,No,Yes
3239-YTOCDY-213,4,4,Male,64,22,Labor,No,21,Yes,28000.00,8.1,1.295028,0.972972,No,Married,2,1,1,0,0,1,3,Own,Domestic,13100.00,28,Yes,Yes,Disc,34,13,3516.50,Yes,68,70.80,1728.10,Yes,39.45,2674.25,Yes,No,0.00,0.00,Yes,Yes,Yes,4,No,Yes,Yes,No,Yes,19,Yes,Yes,Yes,Yes,No
1226-OKZENG-YMZ,5,5,Female,56,14,Sales,No,3,No,31000.00,0.9,0.175491,0.103509,No,Married,2,1,1,0,0,1,4,Own,Foreign,18100.00,16,No,Yes,Disc,14,8,2902.80,No,26,30.30,271.20,Yes,28.70,694.70,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,28,No,Yes,No,No,Yes
1946-CHZAKX-7PK,2,2,Male,43,14,Sales,Yes,1,No,32000.00,10.1,1.22816,2.00384,Yes,Married,2,0,0,0,0,0,2,Own,Foreign,18300.00,20,Yes,Yes,Disc,15,19,4532.00,No,26,15.75,114.85,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,25,No,Yes,Yes,No,No
1587-LHMXIB-2NP,1,1,Male,53,10,Agriculture,No,29,No,82000.00,4.8,0.842304,3.093696,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,45600.00,29,No,Yes,Mast,25,12,3467.00,Yes,59,48.90,921.00,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,Yes,Yes,No,No,18,No,No,No,No,Yes
8916-LWSVNK-W0Q,4,2,Female,36,12,Crafts,No,8,No,54000.00,9.6,0.762048,4.421952,No,Married,2,1,1,0,0,1,2,Own,Domestic,31100.00,24,No,No,Mast,3,7,2712.10,Yes,8,11.40,25.30,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,No,Yes,Yes,Yes,Yes,No,14,No,No,No,No,No
3755-JZHSNC-YVQ,1,5,Female,52,9,Crafts,No,19,No,42000.00,3,0.47628,0.78372,No,Married,2,1,1,0,0,0,2,Own,Domestic,17800.00,22,No,Yes,Visa,34,9,2022.30,No,72,176.55,4276.15,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,Yes,No,No,No,21,Yes,No,No,No,Yes
6055-WFKEYT-97B,4,5,Male,44,17,Labor,No,13,No,58000.00,7.5,0.90045,3.44955,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign,32500.00,29,No,No,Visa,7,12,2637.30,Yes,18,17.70,110.50,Yes,26.65,464.05,No,No,0.00,0.00,Yes,No,No,2,No,No,No,No,No,20,Yes,Yes,Yes,No,Yes
4898-VWAWIL-UWT,1,1,Female,48,13,Professional,No,3,No,73000.00,4.6,1.722654,1.635346,No,Unmarried,1,4,4,0,0,0,1,Own,Domestic,30800.00,24,Yes,No,Mast,28,5,1192.30,No,59,90.30,1778.00,No,0.00,0.00,Yes,Yes,28.25,1630.10,Yes,No,No,4,No,Yes,Yes,Yes,No,18,Yes,No,Yes,No,Yes
0161-ZGCKJD-1M2,4,3,Male,60,19,Professional,No,6,No,36000.00,14.1,1.258848,3.817152,No,Unmarried,1,4,2,0,0,0,4,Own,Domestic,18400.00,30,No,Yes,Visa,1,9,5013.40,No,5,19.20,34.85,Yes,29.45,117.60,No,No,0.00,0.00,No,No,Yes,4,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No
3330-YCHJNM-YA1,1,3,Female,67,19,Sales,Yes,3,No,51000.00,6.7,1.189116,2.227884,No,Unmarried,1,0,0,0,0,1,3,Own,Foreign,33200.00,23,No,No,Visa,30,13,2112.90,No,62,78.30,1620.50,Yes,55.40,3509.60,Yes,Yes,44.00,2724.00,Yes,Yes,Yes,2,Yes,No,Yes,Yes,Yes,15,Yes,Yes,Yes,Yes,Yes
0481-RFVYIH-H7J,4,3,Male,77,15,Agriculture,No,28,Yes,27000.00,6.2,0.297972,1.376028,No,Married,2,0,0,0,0,1,1,Lease,Foreign,6700.00,29,Yes,Yes,Visa,38,12,2780.10,Yes,70,85.35,2011.20,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,23,No,Yes,No,No,Yes
9830-UFEBRB-WOE,4,3,Male,72,9,Agriculture,No,34,Yes,36000.00,10.5,0.87696,2.90304,No,Unmarried,1,1,0,1,0,1,0,-1,-1,-1000.00,33,Yes,Yes,Visa,14,9,1146.70,Yes,30,40.80,411.55,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,16,No,No,No,No,No
3912-EDPWEY-1ZP,3,3,Female,44,19,Sales,No,1,No,59000.00,5.9,0.981642,2.499358,No,Unmarried,1,6,2,0,0,1,0,-1,-1,-1000.00,26,No,No,Mast,21,7,1221.60,No,48,25.35,423.90,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,No,24,Yes,No,Yes,No,Yes
4629-OUAIRK-MZH,5,2,Male,75,17,Service,No,35,Yes,41000.00,14,2.39358,3.34642,No,Married,2,3,3,0,0,1,2,Own,Foreign,17400.00,22,No,Yes,Disc,25,12,3337.10,No,61,26.70,581.45,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,Yes,Yes,Yes,No,17,Yes,No,No,No,Yes
9024-QQZDBM-RN4,5,4,Male,78,14,Professional,No,18,No,59000.00,3.4,0.529584,1.476416,No,Unmarried,1,1,1,0,0,1,1,Own,Domestic,28400.00,25,Yes,No,Visa,38,15,3470.70,No,71,55.35,1305.40,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,Yes,Yes,Yes,No,No,No,23,Yes,No,No,No,Yes
1608-DQBMUD-AB8,3,2,Male,55,21,Professional,No,11,No,128000.00,20.5,2.28288,23.95712,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,96300.00,19,Yes,Yes,Visa,36,8,2331.60,No,67,54.45,1299.45,Yes,71.70,4722.40,Yes,Yes,68.00,4506.60,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,Yes,Yes,Yes
4284-HHTPTO-Q5J,2,1,Male,29,16,Service,No,4,No,54000.00,9.6,1.202688,3.981312,No,Married,4,5,0,0,0,1,1,Own,Domestic,22800.00,16,Yes,No,Disc,11,7,3761.90,Yes,31,34.50,386.15,Yes,31.90,921.00,No,Yes,18.15,579.95,Yes,No,No,3,No,No,No,No,Yes,13,Yes,No,No,No,Yes
6828-JEJYIH-3EI,2,2,Female,43,8,Professional,Yes,8,No,44000.00,10.6,1.944888,2.719112,No,Unmarried,1,8,1,0,0,1,1,Own,Foreign,18000.00,27,Yes,Yes,Mast,7,8,2474.90,Yes,29,16.35,154.90,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,No,No,25,No,No,No,No,No
9723-VUGZBJ-ZQA,3,3,Male,18,13,Service,No,0,No,15000.00,10.9,0.51666,1.11834,Yes,Unmarried,1,0,0,0,0,0,3,Lease,Domestic,6100.00,30,No,Yes,Visa,1,7,563.20,Yes,2,12.15,7.20,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,24,No,Yes,Yes,No,No
8520-MLQCDY-K1Y,2,2,Male,28,16,Professional,No,0,No,17000.00,2.2,0.129778,0.244222,No,Unmarried,2,0,0,0,0,0,1,Lease,Foreign,7900.00,27,Yes,Yes,Mast,10,7,1524.70,No,17,20.85,121.90,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,No,Yes,No,No,12,No,No,Yes,No,No
6088-TDDVGT-XO0,4,1,Male,70,16,Crafts,No,33,Yes,59000.00,2.1,0.056994,1.182006,No,Unmarried,1,10,2,1,0,0,2,Own,Domestic,20100.00,22,No,No,Visa,29,14,8817.50,Yes,60,29.10,555.20,No,0.00,0.00,Yes,No,0.00,0.00,No,No,Yes,2,Yes,Yes,Yes,Yes,No,23,Yes,No,No,Yes,Yes
8775-VURAWW-OS0,4,2,Male,43,14,Service,No,6,No,57000.00,14.3,4.442295,3.708705,Yes,Unmarried,1,0,0,0,0,0,3,Own,Foreign,25600.00,18,No,Yes,Mast,12,9,7253.50,No,27,13.80,102.30,Yes,26.50,690.40,No,No,0.00,0.00,No,No,No,No,No,Yes,Yes,Yes,Yes,18,No,No,Yes,No,No
9852-FJWQJI-KV7,4,3,Male,56,12,Sales,Yes,4,No,29000.00,7.2,0.780912,1.307088,No,Unmarried,3,2,1,1,0,1,1,Own,Foreign,11600.00,25,No,Yes,Visa,5,8,2688.70,Yes,14,17.85,86.25,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,Yes,Yes,No,No,16,No,No,Yes,No,No
5645-BCARMI-G7Z,3,4,Male,66,16,Labor,Yes,18,Yes,12000.00,12.7,1.12776,0.39624,No,Unmarried,1,11,0,0,0,0,2,Lease,Foreign,5800.00,31,No,Yes,Visa,17,12,2218.90,No,25,26.40,217.20,No,0.00,0.00,No,No,0.00,0.00,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No,Yes
7414-PZJWWB-D1D,2,1,Male,73,18,Crafts,No,25,Yes,9000.00,19.7,0.684378,1.088622,No,Unmarried,1,6,2,0,0,0,4,Lease,Domestic,5100.00,21,No,No,Disc,25,10,1257.00,Yes,50,43.80,766.05,Yes,22.65,1144.75,Yes,No,0.00,0.00,Yes,No,No,3,No,No,No,No,Yes,0,Yes,Yes,Yes,No,Yes
2578-QQXNBH-3G2,2,2,Male,26,13,Crafts,Yes,6,No,85000.00,8.2,2.66951,4.30049,Yes,Married,4,6,0,1,0,1,2,Own,Foreign,35700.00,17,No,Yes,Visa,2,12,3123.70,No,11,17.40,36.05,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,14,No,Yes,No,No,Yes
9334-IUMUSE-FAI,1,2,Male,54,10,Sales,No,3,No,25000.00,6.8,0.7106,0.9894,No,Unmarried,2,8,0,0,0,1,2,Own,Domestic,13100.00,21,Yes,No,Mast,2,12,5546.40,Yes,15,11.70,50.85,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,Yes,18,No,No,No,No,No
1866-UGNVHM-6F1,4,1,Female,39,12,Labor,No,12,No,48000.00,18.5,1.40304,7.47696,Yes,Married,3,3,1,2,0,1,2,Own,Domestic,21800.00,29,No,No,Mast,21,8,1626.40,Yes,70,75.60,1735.75,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,Yes,Yes,Yes,No,27,No,No,No,No,No
6170-RWXBEX-2CR,3,3,Male,24,18,Sales,No,0,No,29000.00,7.2,0.457272,1.630728,No,Married,4,0,0,0,0,0,2,Lease,Domestic,12000.00,29,Yes,Yes,Disc,6,11,3929.60,No,9,27.15,72.70,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,17,Yes,Yes,No,No,No
2447-WXAAQB-6K7,4,3,Female,26,17,Sales,No,0,No,64000.00,3.7,1.091648,1.276352,No,Married,5,7,1,2,0,1,2,Own,Domestic,25100.00,19,No,Yes,Visa,8,7,2360.00,Yes,34,29.25,303.65,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,17,No,No,No,No,No
